Sample,Hamming_loss,Exact_match,Accuracy,
1,0.2413793103448276,0.0,0.19230769230769232,
2,0.19252873563218392,0.0,0.32999999999999996,
3,0.165389527458493,0.0,0.2939703260440203,
4,0.19444444444444442,0.0,0.2653660258498968,
5,0.16882183908045978,0.0,0.28104110929256043,
6,0.2074190177638454,0.0,0.23746869513575053,
7,0.17126436781609197,0.0,0.25052968511981044,
8,0.22270114942528738,0.0,0.2512179834694553,
9,0.16091954022988506,0.0,0.37777777777777777,
10,0.17998955067920586,0.0,0.28364759280905366,
11,0.17120387174833637,0.0,0.2832119293615122,
12,0.20330459770114945,0.0,0.28910116894176974,
13,0.14942528735632185,0.0,0.38095238095238093,
14,0.1752873563218391,0.0,0.27514619883040936,
15,0.17816091954022986,0.0,0.26772069221854017,
16,0.21264367816091953,0.0,0.24493401447424434,
17,0.18965517241379307,0.0,0.26405030521553907,
18,0.18793103448275864,0.0,0.21000024535135392,
19,0.21091954022988507,0.0,0.23476869414693652,
20,0.28160919540229884,0.0,0.18333333333333332,
21,0.19444444444444445,0.0,0.307477227339926,
22,0.19540229885057472,0.0,0.26463878732000135,
23,0.19040479760119935,0.0,0.28118836038172307,
24,0.13793103448275862,0.0,0.42857142857142855,
25,0.21264367816091953,0.0,0.22916666666666666,
26,0.18735632183908046,0.0,0.2457682351386438,
27,0.17752234993614305,0.0,0.2661604846850511,
28,0.16730523627075353,0.0,0.31613738594108004,
29,0.1893358876117497,0.0,0.29267303287501295,
30,0.16762452107279693,0.0,0.24831048581048584,
31,0.15229885057471265,0.0,0.3074229691876751,
32,0.27586206896551724,0.0,0.12727272727272726,
33,0.1954022988505747,0.0,0.25142857142857145,
34,0.19348659003831414,0.0,0.2478150951452249,
35,0.20026525198938988,0.0,0.24727844235677024,
36,0.18861024033437826,0.0,0.25985383089598985,
37,0.19827586206896552,0.0,0.24349162104122477,
38,0.23103448275862068,0.0,0.22727272727272724,
39,0.13793103448275862,0.0,0.3684210526315789,
40,0.2413793103448276,0.0,0.125,
41,0.16666666666666666,0.0,0.2702968926373182,
42,0.2442528735632184,0.0,0.20037187989315647,
43,0.17662835249042144,0.0,0.29157426055199126,
44,0.20330459770114942,0.0,0.2695018749366575,
45,0.23563218390804597,0.0,0.1993577419206133,
46,0.21551724137931036,0.0,0.23910030518940684,
47,0.17528735632183906,0.0,0.2957547169811321,
48,0.20114942528735633,0.0,0.2708333333333333,
49,0.21551724137931036,0.0,0.28424785367674504,
50,0.18582375478927202,0.0,0.2972193654252575,
51,0.20785440613026818,0.0,0.2592498046077291,
52,0.19376026272577995,0.0,0.2786143066849736,
53,0.19540229885057472,0.0,0.28958875175359783,
54,0.17816091954022992,0.0,0.3295742753623188,
55,0.20689655172413793,0.0,0.14285714285714285,
56,0.14942528735632185,0.0,0.3333333333333333,
57,0.26436781609195403,0.0,0.08,
58,0.2432950191570881,0.0,0.19487577639751552,
59,0.20689655172413796,0.0,0.23356643356643358,
60,0.1882183908045977,0.0,0.252656405163853,
61,0.2720306513409962,0.0,0.12084473076497004,
62,0.21618037135278512,0.0,0.23125794471583763,
63,0.1896551724137931,0.0,0.2552246392475565,
64,0.2040229885057471,0.0,0.2485026055861267,
65,0.18007662835249041,0.0,0.23977411477411478,
66,0.22988505747126436,0.0,0.06976744186046512,
67,0.18199233716475097,0.0,0.28579067990832696,
68,0.17241379310344826,0.0,0.325103234464776,
69,0.1992337164750958,0.0,0.2910593198959383,
70,0.1632183908045977,0.0,0.3105753791468077,
71,0.21839080459770116,0.0,0.1892648803940679,
72,0.1793103448275862,0.0,0.24131582239689192,
73,0.19037356321839077,0.0,0.2387547664236046,
74,0.21264367816091953,0.0,0.1956521739130435,
Average,0.1941733252305598,0.0,0.2524980956047944,
varience,8.859698742777242E-4,0.0,0.0038634952748464314,
standard deviation,0.029765246081255976,0.0,0.0621570211226892,
